Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023,2/2/2023
Start Time,09:39:00,09:42:00,09:45:00,09:48:00,09:51:00,09:54:00,09:57:00,10:00:00,10:03:00,10:06:00,10:09:00,10:12:00,10:15:00,10:18:00,10:21:00,10:24:00,10:27:00,10:30:00,10:33:00,10:36:00,10:39:00,10:42:00,10:45:00,10:48:00,10:51:00,10:54:00
Sample Temp (C),21.4,21.5,21.6,21.6,21.7,21.8,21.8,21.9,22.0,22.0,22.0,22.0,22.0,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.0,22.0,22.0
Sample Pressure (kPa),80.8,80.8,80.8,80.8,80.9,80.9,80.9,80.8,80.8,80.8,80.8,80.8,80.8,80.7,80.7,80.7,80.6,80.6,80.6,80.5,80.5,80.5,80.6,80.6,80.6,80.6
Relative Humidity (%),17.4,18.9,20.1,20.9,21.4,21.8,22.0,22.0,22.0,21.8,21.6,21.4,21.2,20.9,20.6,20.3,20.0,19.7,19.4,19.1,18.8,18.5,18.2,17.9,17.6,17.4
Mean Free Path (m),8.37954e-008,8.38316e-008,8.38678e-008,8.38678e-008,8.38003e-008,8.38365e-008,8.38365e-008,8.39765e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.40127e-008,8.41530e-008,8.41530e-008,8.41530e-008,8.42575e-008,8.42575e-008,8.42575e-008,8.43621e-008,8.43621e-008,8.43621e-008,8.42575e-008,8.42211e-008,8.42211e-008,8.42211e-008
Gas Viscosity (Pa*s),1.82480e-005,1.82528e-005,1.82576e-005,1.82576e-005,1.82624e-005,1.82672e-005,1.82672e-005,1.82719e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82767e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82815e-005,1.82767e-005,1.82767e-005,1.82767e-005
Diameter Midpoint (nm)
 73.7,2.760,3.368,2.643,13346.379,8728.638,6591.362,5130.745,4012.644,3347.722,2756.567,2244.603,1959.623,1641.148,1455.900,1214.685,1072.273,981.209,811.823,725.370,667.498,592.813,562.271,465.648,442.320,419.735,390.942
 76.4,2.634,2.896,2.890,17990.206,9159.360,7036.963,5528.699,4403.710,3686.032,3068.195,2532.412,2172.861,1826.020,1596.711,1367.821,1183.329,1077.080,922.633,817.069,739.600,675.187,618.797,539.386,536.324,475.963,451.068
 79.1,2.439,3.195,2.308,22429.924,9858.860,7553.877,5861.624,4752.139,3964.661,3286.493,2760.120,2373.903,1995.579,1732.331,1508.334,1335.374,1211.089,1026.191,903.464,833.912,758.188,689.729,622.360,570.990,536.898,487.362
 82.0,3.002,3.138,2.603,25867.167,10326.664,8084.372,6347.109,5166.983,4339.123,3653.409,3095.545,2642.486,2189.215,1928.484,1687.524,1443.465,1338.692,1148.746,1047.246,904.509,827.682,784.643,690.303,659.343,629.455,548.158
 85.1,2.674,3.234,2.265,28761.067,10829.934,8484.973,6911.618,5694.298,4718.893,3987.464,3379.578,2942.748,2422.470,2204.243,1834.342,1684.037,1471.782,1347.156,1167.552,1017.393,925.648,861.515,786.881,738.685,711.703,635.617
 88.2,3.588,3.062,2.732,30755.821,11653.033,9180.559,7359.993,6129.293,5153.930,4408.152,3796.347,3275.187,2724.601,2383.674,2041.289,1876.042,1642.315,1472.160,1336.284,1174.031,1048.617,1014.528,899.131,856.152,798.081,703.413
 91.4,2.670,2.534,2.511,31642.000,12205.271,9792.036,7802.213,6722.104,5630.949,4739.916,4083.242,3566.781,3021.241,2638.831,2313.389,2064.064,1823.433,1652.664,1503.714,1255.423,1185.583,1141.215,1013.212,951.919,866.811,774.426
 94.7,3.344,2.818,2.871,31834.475,12893.118,10354.603,8515.656,7147.991,6047.483,5158.794,4436.909,3929.495,3377.463,2937.792,2556.311,2318.763,2014.393,1811.700,1607.521,1433.116,1359.411,1239.658,1120.982,1053.777,968.516,891.949
 98.2,3.207,2.885,2.982,31542.982,13559.565,10880.970,8993.930,7617.349,6623.530,5790.805,4909.656,4290.242,3811.611,3192.871,2802.670,2612.118,2232.143,1991.521,1835.845,1613.968,1522.147,1368.210,1251.183,1170.606,1077.398,985.236
101.8,3.173,2.443,3.035,31902.647,13910.611,11548.034,9597.142,8146.801,6986.598,6173.953,5155.626,4728.511,4149.294,3560.717,3129.381,2804.281,2469.035,2221.596,2028.115,1806.778,1675.807,1491.855,1416.363,1307.963,1246.480,1112.962
