Start Time,13:50:00,13:53:00,13:56:00,13:59:00,14:02:00,14:05:00,14:08:00,14:11:00,14:14:00,14:17:00,14:20:00,14:23:00,14:26:00,14:29:00,14:32:00,14:35:00,14:38:00,14:41:00,14:44:00,14:47:00,14:50:00,14:53:00,14:56:00,14:59:00,15:02:00,15:05:00,15:08:00,15:11:00,15:14:00,15:17:00,15:20:00,15:23:00,15:26:00,15:29:00,15:32:00,15:35:00,15:38:00,15:41:00,15:44:00,15:47:00,15:50:00,15:53:00,15:56:00,15:59:00,16:02:00,16:05:00,16:08:00,16:11:00,16:14:00,16:17:00,16:20:00,16:23:00,16:26:00,16:29:00,16:32:00,16:35:00,16:38:00,16:41:00,16:44:00,16:47:00,16:50:00,16:53:00,16:56:00,16:59:00,17:02:00,17:05:00,17:08:00,17:11:00,17:14:00,17:17:00,17:20:00,17:23:00,17:26:00,17:29:00,17:32:00,17:35:00,17:38:00,17:41:00,17:44:00,17:47:00,17:50:00,17:53:00,17:56:00,17:59:00,18:02:00,18:05:00,18:08:00,18:11:00,18:14:00,18:17:00,18:20:00,18:23:00,18:26:00,18:29:00,18:32:00,18:35:00,18:38:00,18:41:00,18:44:00,18:47:00,18:50:00,18:53:00,18:56:00,18:59:00,19:02:00,19:05:00,19:08:00,19:11:00,19:14:00,19:17:00,19:20:00,19:23:00,19:26:00,19:29:00,19:32:00,19:35:00,19:38:00,19:41:00,19:44:00,19:47:00,19:50:00,19:53:00,19:56:00,19:59:00,20:02:00,20:05:00,20:08:00,20:11:00,20:14:00,20:17:00,20:20:00,20:23:00,20:26:00,20:29:00,20:32:00
Diameter Midpoint
Aerosol Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Inlet Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Sample Flow(lpm),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Low Voltage,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228
High Voltage,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79
Lower Size(nm),15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634
Upper Size(nm),723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394
Density(g/cc),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status Flag,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error 
td(s),1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
tf(s),5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527
D50(nm),593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091
Median(nm),88.2824,55.8352,118.347,479.398,161.993,117.647,130.107,93.5014,97.7985,94.798,57.2734,59.9422,37.5534,98.3648,99.4854,100.006,20.0885,284.06,128.655,109.922,71.6522,113.509,144.883,108.97,30.8518,109.262,-1.#IND,76.9677,97.6766,50.9444,85.4583,101.936,140.792,161.987,32.6933,61.5465,85.0252,107.445,105.65,117.731,48.6542,193.776,18.1799,91.185,98.1439,121.066,113.278,75.755,49.2439,74.3543,71.0727,147.202,55.6665,121.955,121.516,98.0476,91.239,296.964,52.1074,106.578,103.455,55.1185,112.806,85.4452,119.285,105.401,196.178,128.662,-1.#IND,27.2338,151.989,179.221,16.818,336.151,154.025,128.496,108.26,19.5522,106.311,72.2911,112.578,164.82,83.4212,79.0935,22.0397,166.353,101.704,172.016,30.7581,16.3665,160.8,21.2074,137.727,51.6122,144.081,128.887,52.0782,132.731,132.324,58.9606,115.411,118.11,107.523,135.373,33.182,205.437,48.4659,92.6271,-1.#IND,41.8737,82.0521,19.5547,43.615,123.945,151.457,217.355,201.733,63.0189,38.4119,23.6257,74.4681,182.351,20.1231,42.2696,166.563,134.513,46.0956,99.6524,82.3942,118.009,34.1342,25.3909,169.036,63.7087,23.3186
Mean(nm),95.61,83.8869,119.051,435.832,164.159,133.644,130.512,90.0062,87.9277,114.079,57.2549,76.1916,61.9202,184.559,130.883,133.526,45.5489,189.703,133.537,101.898,102.296,126.26,145.771,94.9349,143.245,113.221,-1.#IND,86.8169,100.264,151.054,191.844,124.686,140.746,152.797,66.3479,61.5265,162.75,136.742,112.774,130.21,101.133,165.214,33.9597,87.5685,132.257,110.964,118.399,97.1196,69.1931,101.74,71.0497,234.929,71.3932,124.591,118.206,88.0148,95.6881,261.835,68.5439,98.3764,93.5258,91.7913,96.5489,162.438,128.249,116.124,326.632,109.537,-1.#IND,65.7494,157.297,164.931,51.6868,340.594,148.778,137.424,133.959,32.1981,149.882,87.5446,96.5176,155.986,115.072,114.868,64.0202,138.784,108.725,121.002,77.6088,49.1975,162.038,65.0191,136.15,61.5026,126.587,129.516,82.3797,123.019,153.978,89.7887,124.685,120.888,81.9103,102.36,63.844,156.513,125.463,97.7821,-1.#IND,74.7826,99.724,31.2937,67.1216,124.843,138.626,212.473,167.132,95.9452,55.7602,109.825,122.01,190.131,116.349,87.5949,173.249,212.798,78.8436,113.552,91.4816,163.259,88.0843,105.737,259.213,129.388,96.1097
Geo. Mean(nm),83.4252,67.8983,95.1955,364.043,141.012,128.146,116.634,63.8096,84.5782,71.8041,57.2549,71.299,53.5536,104.668,112.691,121.603,31.7245,135.602,133.343,96.5967,63.0781,122.193,136.996,90.7587,69.5213,109.711,-1.#IND,81.2473,90.7894,70.1086,142.42,97.0914,140.746,151.05,47.1965,61.5265,100.925,133.081,110.958,121.071,83.0532,148.527,24.7438,86.1648,118.156,105.988,112.045,68.0864,53.9279,79.2909,71.0497,198.23,58.1278,99.8806,114.964,85.9007,93.914,255.858,65.7813,93.517,82.232,77.1459,90.4526,107.63,112.399,107.971,241.904,89.8475,-1.#IND,47.0422,156.871,158.875,30.934,297.092,148.562,128.748,70.6478,26.0793,125.064,72.4735,92.331,134.599,109.857,79.4227,44.6404,131.069,106.301,87.0409,47.1033,28.1451,142.856,41.259,116.94,56.7137,102.337,125.27,74.2461,113.443,133.158,62.3595,122.762,116.088,65.3356,59.2275,39.8688,144.211,92.9111,91.94,-1.#IND,63.6011,73.3844,25.8581,61.6465,122.257,131.915,206.408,156.497,79.7712,45.895,46.8746,98.6793,173.84,45.3911,50.5165,133.432,161.086,66.787,107.712,82.6703,102.295,44.68,48.0378,166.767,89.8651,44.8507
Mode(nm),37.1803,33.3762,39.9542,552.316,71.0497,187.688,98.2172,26.896,59.3523,23.291,57.2549,59.3523,37.1803,32.1968,53.2798,241.442,17.4658,33.3762,126.346,121.881,18.7688,113.419,71.0497,61.5265,25.0287,82.047,0,46.1384,55.2316,24.1442,445.079,41.4178,140.746,162.531,17.4658,61.5265,32.1968,105.545,105.545,224.679,42.9351,68.539,18.1056,68.539,76.3506,105.545,66.1169,27.8813,49.5807,32.1968,71.0497,121.881,27.8813,35.8664,130.975,98.2172,76.3506,299.614,51.397,61.5265,35.8664,49.5807,57.2549,85.0526,117.574,63.7804,552.316,37.1803,0,26.896,151.247,224.679,16.2531,495.807,156.788,79.1476,16.2531,19.4564,250.287,29.9614,113.419,55.2316,82.047,27.8813,21.6739,168.485,85.0526,35.8664,181.056,16.2531,44.5079,20.908,57.2549,37.1803,38.5423,113.419,51.397,59.3523,55.2316,26.896,101.815,76.3506,25.0287,17.4658,22.4679,79.1476,47.8286,59.3523,0,41.4178,22.4679,19.4564,39.9542,88.1683,82.047,268.96,91.3982,42.9351,27.8813,18.1056,59.3523,181.056,16.8485,19.4564,241.442,593.523,42.9351,73.6525,101.815,25.0287,18.1056,20.908,572.549,34.5989,23.291
Geo. Std. Dev.,1.72738,1.91166,2.01927,2.16312,1.76558,1.33114,1.63902,2.36049,1.32993,2.65566,1,1.42033,1.67002,2.83103,1.77155,1.50409,2.22965,2.58591,1.05545,1.41055,2.94681,1.28168,1.43472,1.36167,3.35578,1.28484,-1.#IND,1.45269,1.5645,3.35544,2.11611,2.05307,1,1.17273,2.37989,1,2.52723,1.26345,1.19553,1.45499,1.88764,1.63352,1.97668,1.19922,1.58741,1.38407,1.4009,2.38293,1.87273,2.03751,1,1.74238,1.90009,2.0245,1.26895,1.25752,1.21143,1.24753,1.3296,1.38487,1.71805,1.72481,1.45225,2.33194,1.74838,1.45573,2.29627,1.94213,-1.#IND,2.11933,1.07503,1.32139,2.57008,1.76739,1.05545,1.43551,3.22832,1.78509,1.88139,1.89502,1.36825,1.81472,1.3573,2.41921,2.26834,1.43834,1.23377,2.36361,2.70551,2.54799,1.763,2.53393,1.77836,1.48232,2.00878,1.29341,1.56254,1.5373,1.75426,2.30794,1.18893,1.33702,2.09222,3.15633,2.17505,1.52141,2.18404,1.41625,-1.#IND,1.74479,2.30326,1.74186,1.5155,1.2336,1.38136,1.2875,1.46607,1.80366,1.78183,3.25814,1.81593,1.5461,3.75601,2.70309,2.22283,1.99565,1.72105,1.38812,1.56421,2.7911,2.99081,3.05685,2.83247,2.34926,2.98553
Total Concentration(#/cm³),0.591591,0.851342,0.397275,4.22886,0.260356,0.254435,0.598814,0.471555,0.278928,0.72513,0.109562,0.402678,0.482288,0.685273,0.370492,0.352332,1.11663,0.579247,0.167339,0.542238,0.906098,0.504513,0.564581,0.273681,0.707512,0.26021,0,0.560847,0.283291,0.576555,0.674105,0.605786,0.0835618,0.674268,1.19491,0.104612,0.840283,0.169968,0.249642,0.42498,0.514494,0.441514,0.489967,0.272973,0.27005,0.618552,0.428382,0.481704,0.511192,1.04824,0.0968563,0.45924,0.589407,0.584377,0.602178,0.366729,0.266604,0.147803,0.206381,0.544686,0.680046,0.603832,0.27797,0.723298,0.546707,0.434737,0.816396,0.496377,0,1.14086,0.419452,0.485643,1.37431,0.309199,0.167356,0.347138,1.25255,0.449942,0.369537,0.845302,0.36407,0.372677,0.175134,0.801353,0.58264,0.435046,0.260352,0.335695,2.12412,0.665642,0.760799,0.485092,0.533821,0.456452,0.494209,0.327712,0.405312,0.35841,0.490129,1.29494,0.338884,0.567176,0.672432,0.92758,1.49747,0.350197,0.213945,0.367047,0,0.224317,1.11636,0.45249,0.546559,0.340758,0.418804,0.443076,0.26229,0.513201,0.549707,1.29724,0.579275,0.623139,1.20242,1.25164,0.858703,0.742465,0.656806,0.51641,0.767643,1.02148,0.849517,1.72264,1.20607,0.663029,1.79032
Comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
