Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_LRH_20230531_2.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Date,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23
Start Time,13:17:00,13:20:00,13:23:00,13:26:00,13:29:00,13:32:00,13:35:00,13:38:00,13:41:00,13:44:00,13:47:00,13:50:00,13:53:00,13:56:00,13:59:00,14:02:00,14:05:00,14:08:00,14:11:00,14:14:00,14:17:00,14:20:00,14:23:00,14:26:00,14:29:00,14:32:00,14:35:00,14:38:00
Diameter Midpoint
 94.7,25.7491,61.4083,49.9055,1.09363e+006,822208,696421,611478,547276,484527,438550,391032,359705,328292,301764,278064,251739,234415,219979,202068,188080,178065,164660,152689,142352,130812,124527,120439,111982
 98.2,34.3331,16.0715,27.1896,1.06633e+006,837216,711522,629580,555864,497796,449300,408475,375758,343831,312466,294364,267376,242520,231336,213108,197182,187536,173326,160125,152251,139306,130894,125283,116789
101.8,3.28607,24.5294,33.5214,1.04292e+006,836013,722240,634120,564280,504032,463228,419559,380378,352520,319825,298799,276956,257299,239650,223696,209315,197716,181663,170203,158651,147296,140528,131165,125270
105.5,31.0086,37.2419,33.3036,1.01638e+006,838850,727109,646413,577732,517520,470786,430111,390722,361881,334772,313764,283863,264589,250175,229956,215678,204890,187953,174875,167816,154496,145840,137223,128499
109.4,2.31136,20.9795,11.6998,993442,838108,720239,643936,577291,521660,474754,434009,401975,364581,345255,320800,289699,271214,258156,237263,223843,209216,193663,181794,173280,162232,151757,142525,136700
113.4,16.2561,19.3883,28.3995,1.01183e+006,838349,723923,645475,581618,527934,479167,447079,398231,375032,350440,331384,299586,277514,268304,246463,235073,217557,201228,187672,179368,166040,158349,148330,142510
117.6,36.7307,21.8866,25.2803,1.01255e+006,819749,716955,641491,581386,525648,482063,444147,412573,377663,351812,331240,307222,283550,267674,249266,239380,219389,202693,192240,182214,168435,161133,151612,143887
121.9,24.978,14.1194,10.0477,986220,804494,708017,633665,577381,524944,480963,443470,409820,378257,356731,336408,313202,288583,274734,253621,240149,226984,208110,198543,187547,174003,166745,158851,147106
126.3,22.4658,16.7499,3.5722,963441,778012,692303,626286,571264,518725,474919,444161,408441,383528,356565,334476,311791,287262,277711,258895,243398,230146,214605,201219,189538,179758,170692,160551,151659
131.0,21.3081,22.4956,16.0549,942362,754929,668950,609531,561573,510377,474121,437877,406650,379730,355119,338772,313076,289895,278595,259833,245121,230059,214954,203520,192866,181455,171324,160568,152758
135.8,14.3097,0,22.2414,908072,725967,646036,588564,540830,499605,463311,428362,401497,371145,350594,332586,311947,288733,277098,261027,244690,230434,215311,201627,192453,179742,174244,162638,153606
140.7,42.2879,17.1226,15.6353,867126,690372,623712,568968,517777,483724,451825,419197,392111,368484,343031,328838,308603,286439,272567,263227,243650,230468,213534,201987,195579,180369,174456,162310,155522
145.9,4.41789,17.1805,23.9635,825690,655652,589187,548691,504022,468916,437506,406603,383682,358872,337636,322815,302615,281658,269470,255645,241895,227122,212235,200396,189891,181128,173774,162408,157470
151.2,4.11928,20.6551,12.9205,768029,613972,553618,511937,475543,444604,416622,389354,372852,349022,328753,312180,290649,273110,266010,248029,238886,226195,208715,199128,187579,179257,170230,159393,155256
156.8,8.31712,9.40256,13.9499,717280,569611,518850,482665,448082,417813,396527,371757,353484,333191,316866,301830,282874,267977,256564,243103,231244,217323,205442,194346,185850,175195,168100,158111,151764
162.5,27.4177,3.78524,19.9717,661460,523781,478119,448204,418381,391134,372703,351909,333357,317489,302465,288925,270783,256262,247098,232199,226262,212633,197844,188747,179713,172103,164272,154664,149127
168.5,23.909,21.1435,1.19271,606281,479108,440278,411460,384852,363989,347923,329363,313551,297551,285977,274292,259066,244163,236434,219856,214365,201869,192660,183027,170960,165002,157688,150532,142473
