Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_HRH_20230328.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Date,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23,03/28/23
Start Time,14:25:00,14:28:00,14:31:00,14:34:00,14:37:00,14:40:00,14:43:00,14:46:00,14:49:00,14:52:00,14:55:00,14:58:00,15:01:00,15:04:00,15:07:00,15:10:00,15:13:00,15:16:00,15:19:00,15:22:00,15:25:00,15:28:00,15:31:00,15:34:00,15:37:00,15:40:00,15:43:00,15:46:00
Diameter Midpoint
181.1,0,0,23285.4,30628.3,35755.8,37827.6,39389.8,33500.4,38881.3,36051.3,38084.3,37043.9,32811.1,38469.8,33256.6,31624.7,31121.9,27083.6,29310.6,26469.4,27860.9,26259.8,26150.7,24301.7,21804.5,20473.9,20246.5,19221.5
187.7,0,0,22051.8,27664.8,32031.5,36206.8,39731.6,31762.7,36598.1,33885.3,36792.8,35175.3,30490.6,34963.7,32183.8,29964.9,29006.7,27626.6,27144.4,24759.7,28534,25165.1,23975.7,23937.8,20294.1,19339.5,18381.8,19723
194.6,0,0,19752,25242.5,28987.6,32995.5,34293.6,30605.6,33273.3,30775.8,33219.3,32071.8,29547.5,33155.4,31056.4,27990.8,27522.4,26230,25077.8,23670.2,25050.9,24902.7,23196.6,22185.4,19817,19313.8,17404,17566.6
201.7,0,0,17191,22675.3,26842.8,29301.4,31204.9,26859.5,30131.6,29314.4,30312.2,30177.6,27258.5,29975.7,27995.1,26898.1,25692.6,24649,24686.2,22675.4,23272.8,21675.2,21743.9,21176.5,18303.2,18047.7,16922.2,15983.2
209.1,0,0,15253.4,18984.8,22040.3,25656.8,27166.8,23245.7,28022,25223.8,27684.3,26821.5,24735.6,27666.3,25279.6,24812.9,24204,22997.3,22728.2,20855.6,21274.5,19804.5,20771.3,19070,17141.7,17299.3,15356.9,15579.8
216.7,0,0,13442.8,15958.8,19063.2,21652.6,22741.2,21231.6,23190.6,23690,24696.8,23762.9,21899.5,23924.5,22746.4,21762.8,21946,20348.9,19967,19017.4,19389.4,18367,18576.6,18359.1,15663.6,15275.1,14621.8,14045.8
224.7,0,0,10514,13348.7,15716.6,17999.5,19403.9,18165.8,20437.3,20120.9,21175.7,20877.5,18285.2,20548.1,20972,19108.3,19757.7,18095.7,18232.1,16904.4,17758.4,16564.9,16257.9,15452.8,13987.1,13700.6,12892.1,12699.9
232.9,0,0,7958.52,10266.8,13467.9,14033.6,15967.9,14891.6,17120.8,16105.8,18295.7,17493.4,17083.5,18578.7,17370.9,16499.7,16573.9,16654.9,15854.3,14984.5,15393.5,14289.7,14644,13241,13035.4,12038.5,11224.7,10947.5
241.4,0,0,6243.58,8032.97,10417,11407.1,12988.5,11540.4,14079,13700,14771.6,15408.3,13454.5,15261,14707.3,14143.3,14430.7,13539.3,13724.5,12803.3,13739.6,12456.8,12832.8,11645.2,10722.7,11298.6,10277.8,9890.2
250.3,0,0,4545.83,5954.45,7266,7989.58,9837.75,9360.27,10622.4,10594.9,11968.7,11816.9,11308.4,12467.3,12007.1,11693.3,12246.9,11576.1,11305.9,11156.1,10987,10368.3,10765.4,9674.72,9349.69,9655.08,8825.6,8245.66
259.5,0,0,3405.4,3972.05,5305.96,6626.22,7191.1,7168.7,8655.61,8192.35,9442.49,9653.53,9167.77,9864.8,9831.71,9548.28,9810.56,9472.38,9582.41,9108.34,9645.13,9298.52,9078.3,8658.93,7379.61,7590.29,7819.02,7085.32
269.0,0,0,2082.28,2911.86,3918.98,4672.87,5654.47,5547.74,6628.96,6542.9,7010.63,7334.54,7026.66,7893.4,7636.45,7672.53,7578.34,7203.89,7152.71,7464.63,7707.24,7422.91,7426.12,6648.29,6227.32,6412.91,5969.42,6003.67
278.8,0,0,1256.98,2136.86,2725.42,3308.34,3881.55,3721.36,4497.15,4490.8,5258.33,4958.11,5101.44,6133.91,5978.95,5839.3,5906.52,6018.92,5733.86,5405.19,6530.39,5691.52,5092.61,5840.95,4948.96,5008.25,4913.48,4666.22
289.0,0,0,969.956,1320.45,1684.73,2145.44,2499.38,2678.6,3409.47,3400.88,3554.86,4381.2,3846.87,4392.76,4382.68,4354.17,4364.92,4149.21,4427.83,4124.94,4434.88,4527.46,4731.16,4263.38,3691.7,4161.85,3906.75,3864.26
299.6,0,0,514.517,833.542,1203.44,1489.78,1742.9,1983.99,2108.23,2476.61,2795.35,2789.49,2772.33,2987.95,3282.01,3322.17,3298.33,3268.84,3149.05,3357.33,3490.99,3257.3,3327.93,3099.12,2917.82,3000.18,3028.79,2837.04
